airport-id	latitude	longitude	airport-name
HGD	-20.8164	144.2242	Hughenden
HGH	30.2283	120.4317	Hangzhou                                
HGL	54.1853	7.9158	HELGOLAND-DUENE
HGN	19.3017	97.9750	Mae Hong Son
HGO	9.2314	5.3324	Korhogo
HGR	39.7085	-77.7265	Hagerstown
HGU	-5.8333	144.3000	Mount Hagen                             
HHA	28.1892	113.2196	  Changsha
HHE	40.5522	141.4672	HACHINOHE
HHH	32.2244	-80.6975	Hilton Head Island
HHN	49.9487	7.2639	Frankfurt Hahn Airport
HHP	22.2500	114.1833	H K Heliport
HHQ	12.6303	99.9533	Hua Hin
HHR	33.9233	-118.3350	NORTHROP/HAWTHORNE MUNICIPAL
HHZ	-17.5447	-142.6144	Hikueru                                 
HIA	33.5300	119.2300	Huai'an
HIB	47.3867	-92.8389	Hibbing/Chisholm
HID	-10.5881	142.2889	Horn Island
HIF	41.1239	-111.9730	OGDEN/HILL AFB
HIJ	34.4360	132.9194	Hiroshima
HIK	21.3187	-157.9224	HICKAM
HIL	6.0775	44.7639	  Shilabo
HIN	35.0914	128.0761	Jinju
HIO	45.5404	-122.9498	PORTLAND/HILLSBORO
HIR	-9.4183	160.0533	Honiara
HIS	-20.0600	148.8814	  Hayman Island
HIW	34.3668	132.4139	HIROSHIMANISHI
HIX	-9.7722	-139.0147	HIVA-HOA
HJJ	27.1100	109.0400	Huaihua                                 
HJR	24.8194	79.9200	Khajuraho                               
HKB	63.8676	-148.9688	Healy Lake
HKD	41.7700	140.8219	Hakodate
HKG	22.3089	113.9146	Hong Kong International Apt             
HKK	-42.7136	170.9853	Hokitika
HKN	-5.4622	150.4049	Hoskins                                 
HKT	8.1125	98.3093	Phuket                                  
HKY	35.7411	-81.3894	HICKORY REGIONAL
HLA	-25.9333	27.9222	Johannesburg Lanseria International Apt
HLC	39.3789	-99.8314	HILL CITY MUNI
HLD	49.2050	119.8250	Hailar
HLE	-15.5733	5.3845	Saint Helena
HLF	57.5258	15.8233	HULTSFRED-VIMMERBY
HLG	40.1750	-80.6464	WHEELING OHIO CO
HLH	46.0830	122.0170	Ulanhot
HLN	46.6067	-111.9827	Helena
HLP	-6.2675	106.8864	Jakarta Halim Perdanakusuma Apt         
HLT	-37.6450	142.0583	Hamilton                                
HLU	-21.2564	165.6175	HOUAILOU-NESSON
HLZ	-37.8664	175.3353	Hamilton
HMA	61.0283	69.0867	Khanty-Mansiysk
HMB	26.2025	31.4420	Sohag
HME	31.6739	6.1406	Hassi Messaoud
HMI	42.8414	93.6692	Hami                                    
HMJ	49.3597	26.9334	  Khmelnitskiy
HMN	32.8517	-106.1017	HOLLOMAN AFB
HMO	29.0958	-111.0479	Hermosillo                              
HMV	65.8061	15.0828	Hemavan/Tarnaby
HNA	39.4286	141.1353	Hanamaki
HND	35.5533	139.7812	Tokyo Intl (Haneda)
HNH	58.0961	-135.4097	Hoonah                                  
HNL	21.3187	-157.9224	Honolulu International Apt
HNM	20.7956	-156.0144	Hana
HNY	26.4326	112.3760	Hengyang Nanyue
HNS	59.2438	-135.5235	Haines
HOB	32.6875	-103.2169	Hobbs Lea County Apt
HOD	14.7514	42.9761	Hodeidah                                
HOE	20.5000	103.7500	Houeisay                                
HOF	25.2854	49.4853	Hofuf                                   
HOG	20.7856	-76.3150	Holguin                                 
HOH	47.3853	9.7006	HOHENEMS/DORNBIRN
HOI	-18.0644	-140.9569	Hao                                     
HOM	59.6456	-151.4766	Homer
HON	44.3852	-98.2285	Huron                                   
HOP	36.6686	-87.4961	CAMPBELL AAF (FT CAMPBELL)
HOQ	50.2888	11.8549	HOF-PLAUEN
HOR	38.5200	-28.7164	Horta                                   
HOT	34.4781	-93.0961	Hot Springs                             
HOU	29.6454	-95.2789	Houston Hobby Apt                       
HOV	62.1800	6.0743	Orsta/Volda       
HOX	24.5358	94.5450	Homalin                       
HPA	-19.7781	-174.3467	HA APAI
HPB	61.5239	-166.1466	Hooper Bay
HPG	31.3801	110.2017	Shennongjia Hongping
HPH	20.8207	106.7245	Haiphong                                
HPN	41.0670	-73.7076	Westchester County
HQM	46.9712	-123.9365	HOQUIAM/BOWERMAN
HRB	45.6167	126.2500	Harbin                                  
HRE	-17.9328	31.0939	Harare
HRG	27.1786	33.8008	Hurghada                                
HRI	6.2845	81.1241	Hambantota
HRK	49.9250	36.2917	Kharkiv                                 
HRL	26.2285	-97.6544	Harlingen                               
HRM	32.9327	3.2981	HASSI RMEL
HRO	36.2614	-93.1547	Harrison                                
HRR	18.4697	-69.9694	HERRERA INTL
HSA	30.3678	-89.4547	BAY ST LOUIS / STENNIS
HSB	37.8113	-88.5503	HARRISBURG-RALEIGH
HSE	35.2328	-75.6178	HATTERAS BILLY MITCHELL
HSG	33.1497	130.3022	Saga                                    
HSI	40.6053	-98.4278	HASTINGS MUNI
HSK	42.0809	-0.3235	  Huesca
HSL	65.6979	-156.3514	Huslia                                  
HSM	-36.6711	142.1733	HORSHAM
HSN	29.9342	122.3622	Zhoushan
HST	25.4886	-80.3833	HOMESTEAD
HSV	34.6372	-86.7751	Huntsville International Airport
HSZ	24.8167	120.9333	HSINCHU
HTA	52.0267	113.3050	Chita
HTG	71.9783	102.4933	KHATANGA
HTI	-20.3583	148.9517	Hamilton Island
HTL	44.3597	-84.6711	HOUGHTON LAKE ROSCOMMON CO
HTM	50.4519	100.1670	Khatgal
HTN	37.0333	79.8667	Hotan                                   
HTS	38.3667	-82.5580	Huntington
HTY	36.5736	36.1539	Hatay                                   
HUA	34.6787	-86.6848	REDSTONE AAF(REDSTONE ARSENAL)
HUE	14.2500	36.5830	Humera                                  
HUF	39.4633	-87.3125	TERRE HAUTE INTL-HULMAN FLD
HUH	-16.6881	-151.0261	Huahine                                 
HUI	16.3992	107.7064	Hue
HUL	46.1233	-67.7917	HOULTON
HUN	24.0233	121.6100	Hualien
HUO	45.2914	119.2426	  Holingol Huolinhe              
HUQ	29.1101	15.9656	  Houn
HUS	66.0391	-154.2647	Hughes                                  
HUT	38.0654	-97.8606	HUTCHINSON MUNI-BUTLER FLD ARP
HUU	-9.9000	-76.2167	Huanuco                                 
HUV	61.7683	17.0806	HUDIKSVAL
HUW	-7.5336	-63.0505	Humaita
HUX	15.7753	-96.2626	Huatulco                                
HUY	53.5744	-0.3508	Humberside
HUZ	23.0254	114.3601	Huizhou Pingtan
HVA	-14.6297	47.7638	  Analalava
HVB	-25.3250	152.8900	Hervey Bay
HVD	47.9541	91.6282	Khovd                                   
HVG	71.0097	25.9836	Honningsvag                             
HVN	41.2638	-72.8868	New Haven
HVR	48.5431	-109.7622	Havre
HWD	37.6589	-122.1217	HAYWARD EXECUTIVE
HWN	-18.6339	27.0081	HWANGE NATIONAL PARK
HXD	37.0730	97.1607	Delingha
HXX	-34.5317	144.8300	HAY
HYA	41.6694	-70.2803	Hyannis
HYD	17.4534	78.4624	Hyderabad Rajiv Gandhi Intl Arpt        
HYG	55.2063	-132.8283	Hydaburg                                
HYL	55.4816	-132.6461	Hollis
HYN	28.5622	121.4286	Taizhou                                 
HYS	38.8422	-99.2732	Hays
HZB	50.6167	2.6400	MERVILLE/CALONNE
HZD	51.7678	13.1677	HOLZDORF
HZG	33.0636	107.0081	  Hanzhong
HZH	26.3350	109.1500	Liping                                  
HZK	65.9525	-17.4258	HUSAVIK
IAA	67.4417	86.6233	Igarka                                  
IAB	37.6229	-97.2733	MC CONNELL AFB
IAD	38.9445	-77.4558	Washington Dulles International Apt
IAG	43.1073	-78.9462	Niagara Falls
IAH	29.9844	-95.3414	Houston George Bush Intercontinental Ap 
IAM	28.0514	9.6428	In Amenas
IAN	66.9760	-160.4365	Kiana
IAO	9.8591	126.0140	Siargao
IAR	57.5600	40.1567	Yaroslavl
IAS	47.1788	27.6200	Iasi
IBA	7.3608	3.9781	Ibadan
IBE	4.4214	-75.1325	Ibague
IBL	-21.7058	35.4514	Indigo Bay Lodge
IBR	36.1817	140.4147	Ibaraki                                 
IBZ	38.8729	1.3731	Ibiza
ICA	4.3333	-61.7333	ICABARU
ICI	-17.7433	-179.3422	Cicia Island
ICK	5.9628	-57.0333	NIEUW NICKERIE/MAJ. FERNANDES
ICN	37.4625	126.4392	Seoul Incheon International Airport
ICR	20.6833	-75.5333	NICARO
ICT	37.6499	-97.4331	Wichita Mid-Continent Apt
IDA	43.5145	-112.0702	Idaho Falls
IDB	61.8697	12.6894	IDRE
IDO	-11.5731	-50.6678	CRISTALANDIA/STA ISABEL DO MOR
IDR	22.7228	75.8064	Indore
IEG	52.1385	15.7986	ZIELONA GORA/BABIMOST
IEJ	26.7226	127.7866	IEJIMA
IEV	50.4017	30.4517	Kiev Zhuliany Intl Apt
IFJ	66.0581	-23.1353	Isafjordur                              
IFL	-17.5611	146.0106	INNISFAIL
IFN	32.7508	51.8628	Esfahan
IFO	48.8850	24.6867	Ivano-Frankivsk                         
IFP	35.1611	-114.5595	LAUGHLIN BULLHEAD INTL
IFU	05.4229	73.0130	Ifuru
IGA	20.9750	-73.6669	Inagua                                  
IGD	39.9744	43.8800	Igdir                                   
IGG	59.3240	-155.9018	Igiugig
IGH	-18.6656	146.1475	INGHAM
IGL	38.5119	27.0108	IZMIR/CIGLI
IGM	35.2594	-113.9381	Kingman
IGN	8.1500	124.2083	ILIGAN
IGQ	41.5349	-87.5295	LANSING MUNI CHICAGO
IGR	-25.7372	-54.4733	Iguazu
IGS	48.7157	11.5340	INGOLSTADT MANCHING
IGT	43.3193	45.0130	Magas
IGU	-25.6003	-54.4850	Foz do Iguacu
IHR	27.2360	60.7196	Iran Shahr
IIA	53.0919	-9.5700	INISHMAAN
IIL	33.5867	46.4047	Ilam                                    
IIS	-4.4997	154.2261	  Nissan Island
IJK	56.8333	53.4567	Izhevsk
IJX	39.7744	-90.2386	JACKSONVILLE MUNI
IKA	35.4161	51.1522	Tehran Imam Khomeini International Apt
IKE	70.4956	-51.3031	Ikerasak
IKI	33.7491	129.7858	Iki                                     
IKK	41.0714	-87.8464	KANKAKEE GREATER KANKAKEE
IKO	52.9416	-168.8490	Nikolski
IKS	71.6950	128.9000	Tiksi                                   
IKT	52.2667	104.3950	Irkutsk    
IKU	42.3509	76.4207	Issyk-Kul                    
IKV	41.6913	-93.5663	ANKENY REGL
ILA	13.6970	-89.1166	ILOPANGO INTL
ILB	-20.4228	-51.3311	PEREIRA BARRETO/ILHA SOLTEIRA
ILD	41.7278	0.5358	Lleida
ILF	56.0614	-95.6139	ILFORD
ILG	39.6787	-75.6065	Wilmington Greater Wilmington Apt
ILI	59.7544	-154.9110	Iliamna
ILM	34.2706	-77.9025	Wilmington
ILN	39.4279	-83.7921	WILMINGTON AIRBORNE PARK
ILO	10.7300	122.5449	Ilo-Ilo                                 
ILP	-22.5889	167.4558	Ile des Pins
ILQ	-17.6908	-71.3408	ILO
ILR	8.4400	4.4939	Ilorin
ILU	-2.5400	38.0426	Kilaguni
ILY	55.6819	-6.2567	Islay
ILZ	49.2333	18.6136	ZILINA
IMF	24.7636	93.9031	Imphal                                  
IMK	29.9711	81.8189	  Simikot
IML	40.5105	-101.6201	IMPERIAL MUNI
IMO	5.4247	7.2094	OWERRI
IMP	-5.5303	-47.4578	Imperatriz
IMT	45.8184	-88.1145	Iron Mountain
INA	66.0320	60.0641	Inta Airport
INB	16.5170	-88.4330	Independence
INC	38.4819	106.0092	Yinchuan
IND	39.7173	-86.2944	Indianapolis
INE	30.3833	-9.5500	AGADIR/INEZGANE
INF	19.5689	5.7489	IN GUEZZAM
INH	-23.8667	35.4167	Inhambane
INI	43.3373	21.8537	NIS
INK	31.7797	-103.2014	WINKLER CO
INL	48.5662	-93.4031	International Falls
INN	47.2603	11.3439	Innsbruck
INT	36.1336	-80.2219	WINSTON SALEM SMITH REYNOLDS
INU	-0.5467	166.9167	Nauru Island
INV	57.5425	-4.0475	Inverness                               
INW	35.0218	-110.7225	WINSLOW
INZ	27.2536	2.5100	In Salah
IOA	39.6983	20.8225	Ioannina
IOM	54.0833	-4.6239	Isle Of Man
ION	1.5894	18.0467	  Impfondo
IOQ	65.5300	-38.9800	Isortoq
IOS	-14.8150	-39.0333	Ilheus
IOT	71.2417	-53.5667	Illorsuit                               
IPA	-18.8783	169.3081	Ipota                                   
IPC	-27.1647	-109.4219	Easter Island                           
IPG	-2.9333	-69.6942	SANTO ANTONIO DO ICA
IPH	4.5692	101.0931	Ipoh
IPI	0.8619	-77.6717	Ipiales
IPJ	35.4833	-81.1613	LINCOLTON CO REGIONAL
IPL	32.8342	-115.5787	Imperial County Apt
IPN	-19.4706	-42.4878	Ipatinga
IPT	41.2418	-76.9211	Williamsport
IPU	-14.1333	-39.7333	IPIAU
IQA	33.7856	42.4412	AL ASAD AB
IQM	38.1494	85.5328	  Qiemo
IQN	35.7997	107.6028	Qingyang
IQQ	-20.5353	-70.1814	Iquique
IQT	-3.7847	-73.3088	Iquitos
IRA	-10.4490	161.8970	Kirakira
IRC	65.8279	-144.0762	Circle                                  
IRD	24.1526	89.0494	ISHURDI
IRE	-11.3394	-41.8522	IRECE
IRG	-12.7883	143.3047	Lockhart River
IRI	-7.6686	35.7521	  Iringa
IRJ	-29.3892	-66.8025	La Rioja
IRK	40.0930	-92.5440	Kirksville                              
IRM	63.2000	64.4333	Igrim                                   
IRN	36.6633	51.4647	NOSHAHR
IRO	10.2333	22.7167	BIRAO
IRP	2.8276	27.5883	Isiro
IRZ	-0.3803	-64.9960	Santa Isabel Rio Negro
ISA	-20.6633	139.4883	Mount Isa
ISB	33.6172	73.1000	Islamabad                               
ISC	49.9133	-6.2917	Isles of Scilly St Mary's Apt
ISE	37.8650	30.3819	Isparta                                 
ISG	24.3434	124.1850	New Ishigaki                            
ISI	-24.2583	144.4250	ISISFORD
ISK	19.9637	73.8076	  Nasik
ISM	28.2898	-81.4370	KISSIMMEE GATEWAY A/P ORLANDO
ISN	48.1783	-103.6417	Williston
ISO	35.3314	-77.6088	KINGSTON RGNL JETPORT
ISP	40.7953	-73.1002	Long Island MacArthur                   
IST	41.1631	28.4507	Istanbul Airport
ISU	35.5609	45.3147	Sulaymaniyah
ITA	-3.1261	-58.4811	ITACOATIARA
ITB	-4.2419	-56.0003	Itaituba
ITH	42.4911	-76.4586	Ithaca
ITK	-9.2000	148.2500	  Itokama
ITM	34.7844	135.4391	Osaka Intl (Itami)
ITN	-14.8097	-39.2914	ITABUNA
ITO	19.7203	-155.0485	Hilo
ITR	-18.4444	-49.2136	ITUMBIARA/HIDROELECTRICA
ITU	45.1523	147.5721	Iturup
IUE	-19.0800	-169.9250	Niue                                    
IUI	73.1997	-56.0472	Innarsuit                               
IVC	-46.4150	168.3200	Invercargill
IVL	68.6108	27.4139	Ivalo
IVR	-29.8894	151.1469	INVERELL
IWA	56.9394	40.9408	Ivanovo                                 
IWD	46.5275	-90.1314	Ironwood                                
IWJ	34.6762	131.7906	Masuda                                  
IWK	34.1450	132.2442	Iwakuni                                 
IWO	24.7911	141.3211	IWOJIMA
IXA	23.8770	91.2400	Agartala
IXB	26.6833	88.3333	Bagdogra                                
IXC	30.6667	76.7833	Chandigarh                              
IXD	25.4400	81.7367	Allahabad                               
IXE	12.9619	74.8900	Mangalore                               
IXG	15.8586	74.6177	Belgaum                                 
IXH	24.3078	92.0094	KAILASHAHAR
IXI	27.2906	94.0969	NORTH LAKHIMPUR/LILABARI
IXJ	32.6891	74.8374	Jammu                                   
IXK	21.3144	70.2694	KESHOD/JUNAGADH
IXL	34.1359	77.5465	Leh
IXM	9.8336	78.0894	Madurai
IXN	24.0617	91.6075	KHOWAI
IXP	32.2338	75.6346	  Pathankot
IXQ	24.1317	91.8142	KAMALPUR
IXR	23.3143	85.3211	Ranchi
IXS	24.9117	92.9800	Silchar
IXT	28.1000	95.3833	PASIGHAT
IXU	19.8636	75.3986	Aurangabad                              
IXW	22.8167	86.1667	JAMSHEDPUR
IXY	23.1117	70.1014	KANDLA/GANDHIDHAM
IXZ	11.6467	92.7350	Port Blair
IYK	35.6588	-117.8295	Inyokern
IZA	-21.5131	-43.1731	Juiz De Fora
IZT	16.4396	-95.0889	Ixtepec
IZO	35.4137	132.8899	Izumo
JAA	34.3972	70.4950	JALALABAD
JAB	-12.6583	132.8933	JABIRU
JAC	43.6073	-110.7378	Jackson
JAD	-32.0992	115.8792	PERTH/JANDAKOT
JAE	-5.3529	-78.4617	Shumba 
JAF	9.7919	80.0750	KANKESANTURAI/JAFFNA
JAG	28.2842	68.4497	JACOBABAD
JAI	26.8239	75.8033	Jaipur                                  
JAL	19.4751	-96.7975	Jalapa                                  
JAN	32.3111	-90.0759	Jackson-Evers International Airport     
JAQ	-5.6525	151.5069	  Jacquinot Bay
JAR	28.3512	53.3445	Jahrom  
JAU	-11.7833	-75.4833	Jauja                                   
JAV	69.2432	-51.0571	Ilulissat                               
JAX	30.4941	-81.6879	Jacksonville International Apt    
JBB	-8.2380	113.6944	Jember      
JBQ	18.5725	-69.9856	Higuero                                 
JBR	35.8317	-90.6464	Jonesboro                               
JCA	43.5380	7.0390	  Cannes
JCB	-27.1727	-51.5516	Joacaba                                 
JCH	68.8172	-51.1747	Qasigiannguit
JCK	-20.6703	141.7208	Julia Creek                             
JCM	-10.1633	-40.5525	JACOBINA
JCR	-6.2353	-57.7758	JACAREACANGA
JCT	30.5114	-99.7636	JUNCTION KIMBLE CO
JCU	35.8992	-5.3383	Ceuta
JDF	-21.7925	-43.3850	Juiz De Fora                            
JDH	26.2667	73.0500	Jodhpur
JDN	47.3287	-106.9527	JORDAN
JDO	-7.2181	-39.2714	Juazeiro Do Norte
JDR	-21.0863	-44.2263	Sao Joao Del Rei
JDZ	29.3386	117.1758	Jingdezhen                              
JED	21.6811	39.1555	Jeddah                                  
JEG	68.7218	-52.7847	Aasiaat
JEJ	7.5830	168.9170	  Jeh
JEK	-15.6327	29.6038	  Jeki Airstrip
JEQ	-13.8767	-40.0714	JEQUIE
JER	49.2079	-2.1955	Jersey                                  
JFK	40.6397	-73.7789	New York J F Kennedy International Apt
JFR	61.9922	-49.6625	Paamiut
JGA	22.4667	70.1667	Jamnagar                                
JGC	35.9670	-112.1330	Grand Canyon H/P
JGD	50.3750	124.1170	Jiagedaqi
JGN	39.8569	98.3414	Jiayuguan                               
JGO	69.2511	-53.5381	Qeqertarsuaq
JGS	26.8990	114.7370	Jinggangshan                                   
JHB	1.6389	103.6692	Johor Bahru                             
JHG	21.9750	100.7600	Jinghong                                
JHM	20.9636	-156.6730	Kapalua
JHS	66.9513	-53.7293	Sisimiut
JHW	42.1533	-79.2581	Jamestown
JIA	-11.5000	-58.8833	Juina Airport
JIB	11.5473	43.1593	Djibouti
JIC	38.3231	102.2052	Jinchang
JIJ	9.3330	42.7170	Jijiga
JIK	37.6836	26.3478	Ikaria Island
JIM	7.6710	37.8258	Jimma
JIN	2.8000	32.2667	JINJA
JIO	-8.0826	127.5426	Jos Orno
JIQ	29.5252	108.7552	Qianjian
JIU	29.7330	115.9830	Jiujiang                                
JJA	-8.1500	159.3000	Jajao
JJD	-2.5424	-40.2129	Jericoacoara
JJG	-28.4031	-49.0337	Jaguaruna Regional Airport
JJI	-7.1667	-76.7283	JUANJUI
JJM	0.0831	37.6497	Meru-Kiina
JJN	24.7964	118.5897	Quanzhou                                
JJU	60.7158	-46.0294	Qaqortoq
JKG	57.7583	14.0692	Jonkoping
JKH	38.3408	26.1389	Chios
JKL	36.9600	26.9600	Kalymnos Island
JKR	26.7107	85.9245	Janakpur                                
JLN	37.1519	-94.4983	Joplin
JLR	23.1833	80.0617	Jabalpur                                
JLS	-20.2589	-50.5486	JALES
JMJ	22.2457	99.4711	Lancang Jingmai
JMK	37.4373	25.3473	Mykonos
JMO	28.7822	83.7225	  Jomsom
JMS	46.9297	-98.6782	Jamestown                               
JMU	46.8400	130.4617	Jiamusi
JNA	-15.4742	-44.3858	JANUARIA
JNB	-26.1337	28.2423	Johannesburg O.R. Tambo International   
JNG	35.2928	116.3464	Jining                                  
JNN	60.1400	-45.2317	Nanortalik
JNS	60.9167	-46.0586	Narsaq
JNU	58.3550	-134.5763	Juneau
JNX	37.0800	25.3680	Naxos Is
JNZ	41.1014	121.0617	Jinzhou                                 
JOE	62.6589	29.6244	Joensuu
JOG	-7.7833	110.4333	Yogyakarta
JOI	-26.2231	-48.7975	Joinville                               
JOK	56.7006	47.9047	  Yoshkar-Ola
JOL	6.0542	121.0083	Jolo
JOM	-9.3500	34.8000	NJOMBE
JOS	9.6397	8.8692	Jos                                     
JOT	41.5178	-88.1756	JOLIET REGIONAL
JPA	-7.1189	-34.9508	Joao Pessoa
JPR	-10.8703	-61.8461	JI-PARANA
JQA	70.7342	-52.6962	Qaarsut
JQE	7.5178	-78.1572	Jaque                                   
JQF	35.3878	-80.7091	CONCORD REGIONAL
JRB	40.7012	-74.0090	  New York
JRF	21.3074	-158.0703	KAPOLEI/KALAELOA/JOHN ROGERS
JRG	21.5448	84.0301	Jharsuguda
JRH	26.7315	94.1755	Jorhat                                  
JRO	-3.4294	37.0745	Kilimanjaro
JRS	31.8647	35.2192	JERUSALEM
JSA	26.8887	70.8650	  Jaisalmer
JSH	35.2222	26.1028	Siteia
JSI	39.1783	23.5042	Skiathos
JSK	25.3913	57.4757	Jask Airport
JSR	23.1838	89.1609	Jessore
JST	40.3161	-78.8339	Johnstown
JSU	65.4125	-52.9394	Maniitsoq                               
JSY	37.4236	24.9500	Syros Island
JTC	-22.1577	-49.0683	Bauru
JTI	-17.8294	-51.7747	JATAI
JTR	36.3992	25.4792	Thira
JTY	36.5799	26.3758	Astypalaia Island                       
JUA	-11.3333	-57.4666	Juara Airport
JUB	4.8720	31.6011	Juba                                    
JUH	30.7403	117.6867	Chizhou
JUI	53.6811	7.0564	  Juist
JUJ	-24.3928	-65.0978	Jujuy
JUK	71.0553	-51.8833	Ukkusissat                              
JUL	-15.4669	-70.1578	Juliaca
JUM	29.2742	82.1933	  Jumla
JUU	71.5500	-53.2200	Nuugaatsiaq
JUV	72.7902	-56.1306	Upernavik
JUZ	28.9658	118.8994	Quzhou                                  
JVA	-18.8000	45.2830	  Ankavandra
JVR	53.5337	7.8923	JEVER
JWA	-24.6000	24.6667	JWANENG
JWN	36.7747	48.3592	ZANJAN 2
JXA	45.6580	132.4615	Jixi
JXN	42.2598	-84.4594	JACKSON/REYNOLDS FLD
JYR	27.7500	58.0000	Jiroft
JYV	62.4008	25.6728	Jyvaskyla
JZH	32.8369	103.6819	Jiuzhaigou                              
KAA	-10.2164	31.1395	Kasama
KAB	-16.5192	28.8856	KARIBA
KAC	37.0306	41.2052	KAMISHLY
KAD	10.6958	7.3203	Kaduna                                  
KAE	56.9614	-133.9103	Kake
KAJ	64.2842	27.6875	Kajaani
KAL	64.3190	-158.7413	Kaltag
KAN	12.0480	8.5237	Kano                                    
KAO	65.9903	29.2319	Kuusamo
KAT	-35.0700	173.2853	Kaitaia
KAU	63.1242	23.0514	KAUHAVA
KAW	10.0518	98.5463	Kawthaung                               
KAX	-27.6900	114.2617	  Kalbarri
KAZ	1.1853	127.8961	Kau
KBC	66.2740	-145.8240	Birch Creek                             
KBL	34.5658	69.2125	Kabul                                   
KBP	50.3450	30.8947	Kiev Borispol Intl Apt
KBR	6.1661	102.2925	Kota Bharu                              
KBT	8.9000	170.8500	XXX
KBU	-3.3333	116.3333	Kotabaru
KBV	8.0989	98.9872	Krabi                                   
KCA	41.7181	82.9869	Kuqa                                    
KCC	56.0148	-132.8339	Coffman Cove
KCF	27.1667	69.3167	Kadanwari
KCG	56.3178	-158.5909	Chignik Fisheries Apt
KCH	1.4847	110.3378	Kuching
KCK	57.7725	108.0589	Kirensk
KCL	56.3112	-158.5359	Chignik Lagoon Apt                      
KCM	37.5397	36.9536	Kahramanmaras
KCO	40.7350	30.0833	Kocaeli
KCQ	56.3115	-158.3732	Chignik Lake Apt                        
